AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 8,All,2015-16,27,6.1,5.3,4.8,0,72,"1,485",95%
Region,Region 8,All,2015-16,28,5.9,5.2,6,0,97,"1,604",> 100%
Region,Region 8,All,2015-16,29,5.9,5.1,4.9,1,75,"1,551",99.2%
Region,Region 8,All,2015-16,30,5.8,5,5.7,0,88,"1,545",98.8%
Region,Region 8,All,2015-16,31,5.7,5,5.7,0,88,"1,555",99.5%
Region,Region 8,All,2015-16,32,5.7,5,4.6,0,67,"1,458",93.3%
Region,Region 8,All,2015-16,33,5.7,5,4.4,0,64,"1,456",93.1%
Region,Region 8,All,2015-16,34,5.7,5,3.5,0,55,"1,556",99.5%
Region,Region 8,All,2015-16,35,5.7,5,5.2,0,78,"1,514",96.8%
Region,Region 8,All,2015-16,36,5.8,5.1,5.2,0,78,"1,510",96.6%
Region,Region 8,All,2015-16,37,5.9,5.1,5.2,0,76,"1,471",94.1%
Region,Region 8,All,2015-16,38,6,5.2,6.1,1,92,"1,517",97%
Region,Region 8,All,2015-16,39,6.1,5.3,7.2,0,107,"1,482",94.8%
Region,Region 9,All,2015-16,40,7.2,6.6,7.2,1,460,"6,416",97.2%
Region,Region 9,All,2015-16,41,7.3,6.7,6.5,0,417,"6,412",97.2%
Region,Region 9,All,2015-16,42,7.4,6.8,6.8,3,410,"6,109",92.6%
Region,Region 9,All,2015-16,43,7.6,7,6.8,2,421,"6,194",93.9%
Region,Region 9,All,2015-16,44,7.7,7.1,7.2,4,456,"6,405",97.1%
Region,Region 9,All,2015-16,45,7.9,7.3,7.1,2,480,"6,801",> 100%
Region,Region 9,All,2015-16,46,8,7.4,7.2,1,499,"6,952",> 100%
Region,Region 9,All,2015-16,47,8.2,7.6,8,2,541,"6,752",> 100%
Region,Region 9,All,2015-16,48,8.3,7.7,7.8,3,538,"6,896",> 100%
Region,Region 9,All,2015-16,49,8.5,7.9,7.6,4,539,"7,131",> 100%
Region,Region 9,All,2015-16,50,8.6,8,7.4,7,518,"7,050",> 100%
Region,Region 9,All,2015-16,51,8.8,8.2,7.7,4,544,"7,102",> 100%
Region,Region 9,All,2015-16,52,8.9,8.3,8.8,7,636,"7,330",> 100%
Region,Region 9,All,2015-16,1,9,8.4,8.5,8,634,"7,592",> 100%
Region,Region 9,All,2015-16,2,9.1,8.5,8.9,6,654,"7,450",> 100%
Region,Region 9,All,2015-16,3,9.2,8.6,9.3,12,655,"7,206",> 100%
Region,Region 9,All,2015-16,4,9.2,8.6,8.5,14,582,"7,040",> 100%
Region,Region 9,All,2015-16,5,9.3,8.7,8.3,19,582,"7,271",> 100%
Region,Region 9,All,2015-16,6,9.3,8.7,8.7,36,621,"7,544",> 100%
Region,Region 9,All,2015-16,7,9.3,8.7,9.6,51,677,"7,548",> 100%
Region,Region 9,All,2015-16,8,9.3,8.7,10.2,53,703,"7,443",> 100%
Region,Region 9,All,2015-16,9,9.3,8.7,10.3,63,704,"7,438",> 100%
Region,Region 9,All,2015-16,10,9.2,8.6,10,57,667,"7,218",> 100%
Region,Region 9,All,2015-16,11,9.2,8.6,9.4,47,645,"7,398",> 100%
Region,Region 9,All,2015-16,12,9.1,8.5,9,32,610,"7,103",> 100%
Region,Region 9,All,2015-16,13,9,8.4,8.4,29,557,"7,000",> 100%
Region,Region 9,All,2015-16,14,8.9,8.3,8.2,21,555,"7,008",> 100%
Region,Region 9,All,2015-16,15,8.7,8.2,8.2,21,540,"6,859",> 100%
Region,Region 9,All,2015-16,16,8.6,8,7.7,13,503,"6,665",> 100%
Region,Region 9,All,2015-16,17,8.5,7.9,7.2,9,471,"6,635",> 100%
Region,Region 9,All,2015-16,18,8.3,7.7,7.6,5,496,"6,582",99.7%
Region,Region 9,All,2015-16,19,8.1,7.6,7,5,450,"6,534",99%
Region,Region 9,All,2015-16,20,8,7.4,7.5,5,478,"6,406",97.1%
Region,Region 9,All,2015-16,21,7.8,7.3,7,7,432,"6,313",95.7%
Region,Region 9,All,2015-16,22,7.7,7.1,6.3,3,405,"6,498",98.5%
Region,Region 9,All,2015-16,23,7.5,6.9,7,5,435,"6,312",95.6%
Region,Region 9,All,2015-16,24,7.4,6.8,6.1,4,376,"6,200",93.9%
Region,Region 9,All,2015-16,25,7.2,6.7,5.8,3,377,"6,504",98.6%
Region,Region 9,All,2015-16,26,7.1,6.5,6.3,2,414,"6,562",99.4%
Region,Region 9,All,2015-16,27,7,6.4,5.9,3,364,"6,227",94.4%
Region,Region 9,All,2015-16,28,6.9,6.3,6.6,2,408,"6,246",94.6%
Region,Region 9,All,2015-16,29,6.8,6.2,6.6,0,423,"6,365",96.4%
Region,Region 9,All,2015-16,30,6.7,6.2,6.4,1,412,"6,448",97.7%
Region,Region 9,All,2015-16,31,6.7,6.1,6.6,0,421,"6,384",96.7%
Region,Region 9,All,2015-16,32,6.7,6.1,6.2,0,383,"6,185",93.7%
Region,Region 9,All,2015-16,33,6.6,6.1,6.5,1,406,"6,270",95%
Region,Region 9,All,2015-16,34,6.6,6.1,7.1,0,453,"6,382",96.7%
Region,Region 9,All,2015-16,35,6.7,6.1,5.9,2,374,"6,363",96.4%
Region,Region 9,All,2015-16,36,6.7,6.1,6.9,0,436,"6,357",96.3%
Region,Region 9,All,2015-16,37,6.8,6.2,6.6,1,417,"6,299",95.4%
Region,Region 9,All,2015-16,38,6.8,6.3,6.4,2,412,"6,491",98.4%
Region,Region 9,All,2015-16,39,6.9,6.4,6.1,1,392,"6,432",97.5%
Region,Region 10,All,2015-16,40,6.1,5.4,5.6,1,110,"1,993",97.8%
Region,Region 10,All,2015-16,41,6.2,5.5,6.1,1,117,"1,936",95%
Region,Region 10,All,2015-16,42,6.4,5.7,6.4,0,127,"1,998",98%
Region,Region 10,All,2015-16,43,6.5,5.8,6,1,121,"2,025",99.4%
Region,Region 10,All,2015-16,44,6.7,6,6.5,1,128,"1,992",97.8%
Region,Region 10,All,2015-16,45,6.9,6.2,6.3,0,132,"2,101",> 100%
Region,Region 10,All,2015-16,46,7.1,6.4,5.5,1,112,"2,045",> 100%
Region,Region 10,All,2015-16,47,7.2,6.5,5.5,1,117,"2,142",> 100%
Region,Region 10,All,2015-16,48,7.4,6.7,7.1,0,157,"2,214",> 100%
Region,Region 10,All,2015-16,49,7.6,6.9,5.6,1,124,"2,217",> 100%
Region,Region 10,All,2015-16,50,7.7,7,5.9,1,121,"2,061",> 100%
Region,Region 10,All,2015-16,51,7.9,7.2,7.1,0,150,"2,107",> 100%
Region,Region 10,All,2015-16,52,8,7.3,6.6,0,140,"2,121",> 100%
Region,Region 10,All,2015-16,1,8.1,7.4,6.7,5,144,"2,231",> 100%
Region,Region 10,All,2015-16,2,8.2,7.5,6.8,4,138,"2,094",> 100%
Region,Region 10,All,2015-16,3,8.3,7.6,6.2,5,133,"2,228",> 100%
Region,Region 10,All,2015-16,4,8.4,7.7,6.3,5,129,"2,143",> 100%
Region,Region 10,All,2015-16,5,8.4,7.7,5.4,2,114,"2,165",> 100%
Region,Region 10,All,2015-16,6,8.5,7.7,6.2,7,124,"2,125",> 100%
Region,Region 10,All,2015-16,7,8.5,7.7,6.1,5,125,"2,126",> 100%
Region,Region 10,All,2015-16,8,8.4,7.7,7.9,16,155,"2,174",> 100%
Region,Region 10,All,2015-16,9,8.4,7.7,6.8,15,135,"2,192",> 100%
Region,Region 10,All,2015-16,10,8.3,7.6,7.5,10,157,"2,229",> 100%
Region,Region 10,All,2015-16,11,8.3,7.6,6.8,19,130,"2,202",> 100%
Region,Region 10,All,2015-16,12,8.2,7.5,7.5,15,148,"2,186",> 100%
Region,Region 10,All,2015-16,13,8,7.3,8,18,152,"2,128",> 100%
Region,Region 10,All,2015-16,14,7.9,7.2,7.9,17,148,"2,092",> 100%
Region,Region 10,All,2015-16,15,7.8,7.1,8,16,153,"2,120",> 100%
Region,Region 10,All,2015-16,16,7.6,6.9,7.3,9,149,"2,155",> 100%
Region,Region 10,All,2015-16,17,7.4,6.7,7.4,9,135,"1,949",95.6%
Region,Region 10,All,2015-16,18,7.3,6.6,6.2,4,130,"2,147",> 100%
Region,Region 10,All,2015-16,19,7.1,6.4,5.3,3,103,"2,011",98.7%
Region,Region 10,All,2015-16,20,6.9,6.2,5.5,0,112,"2,052",> 100%
Region,Region 10,All,2015-16,21,6.7,6,5.7,0,115,"2,007",98.5%
Region,Region 10,All,2015-16,22,6.6,5.9,5.6,0,116,"2,059",> 100%
Region,Region 10,All,2015-16,23,6.4,5.7,6.3,0,124,"1,970",96.7%
Region,Region 10,All,2015-16,24,6.2,5.5,5.2,1,101,"1,966",96.5%
Region,Region 10,All,2015-16,25,6.1,5.4,5.9,2,112,"1,933",94.9%
Region,Region 10,All,2015-16,26,5.9,5.2,4.4,0,89,"2,043",> 100%
Region,Region 10,All,2015-16,27,5.8,5.1,5.7,2,108,"1,945",95.4%
Region,Region 10,All,2015-16,28,5.7,5,4.8,3,92,"1,971",96.7%
Region,Region 10,All,2015-16,29,5.6,4.9,4.5,0,87,"1,933",94.9%
Region,Region 10,All,2015-16,30,5.5,4.8,5,0,103,"2,065",> 100%
Region,Region 10,All,2015-16,31,5.5,4.8,5.1,0,99,"1,934",94.9%
Region,Region 10,All,2015-16,32,5.4,4.7,5.6,0,106,"1,906",93.5%
Region,Region 10,All,2015-16,33,5.4,4.7,5.4,0,105,"1,961",96.2%
Region,Region 10,All,2015-16,34,5.4,4.7,4.9,2,89,"1,854",91%
Region,Region 10,All,2015-16,35,5.4,4.8,4.7,0,94,"1,998",98%
Region,Region 10,All,2015-16,36,5.5,4.8,5,0,95,"1,898",93.1%
Region,Region 10,All,2015-16,37,5.6,4.9,5.4,0,107,"1,976",97%
Region,Region 10,All,2015-16,38,5.6,5,4.7,0,93,"1,968",96.6%
Region,Region 10,All,2015-16,39,5.7,5.1,4.5,0,91,"2,009",98.6%
Region,Region 1,All,2014-15,40,7.2,6.4,6.4,0,148,"2,329",94.9%
Region,Region 1,All,2014-15,41,7.3,6.5,6.6,0,153,"2,330",95%
Region,Region 1,All,2014-15,42,7.4,6.6,6.5,0,155,"2,377",96.9%
Region,Region 1,All,2014-15,43,7.5,6.7,7.2,0,169,"2,358",96.1%
Region,Region 1,All,2014-15,44,7.7,6.8,7.6,0,180,"2,380",97%
Region,Region 1,All,2014-15,45,7.8,7,5.8,0,145,"2,489",> 100%
Region,Region 1,All,2014-15,46,7.9,7.1,7.7,0,187,"2,417",98.5%
Region,Region 1,All,2014-15,47,8.1,7.3,6.6,1,161,"2,468",> 100%
Region,Region 1,All,2014-15,48,8.3,7.4,7.4,0,181,"2,435",99.2%
Region,Region 1,All,2014-15,49,8.4,7.6,7.8,1,185,"2,376",96.8%
Region,Region 1,All,2014-15,50,8.6,7.7,7.2,3,185,"2,614",> 100%
Region,Region 1,All,2014-15,51,8.7,7.9,8.1,1,205,"2,545",> 100%
Region,Region 1,All,2014-15,52,8.9,8,7.1,3,172,"2,472",> 100%
Region,Region 1,All,2014-15,53,9,8.2,8.6,21,208,"2,654",> 100%
Region,Region 1,All,2014-15,1,9.1,8.3,10.2,32,260,"2,863",> 100%
Region,Region 1,All,2014-15,2,9.3,8.4,11.3,57,271,"2,906",> 100%
Region,Region 1,All,2014-15,3,9.4,8.5,11.3,47,284,"2,934",> 100%
Region,Region 1,All,2014-15,4,9.5,8.6,10.9,50,281,"3,042",> 100%
Region,Region 1,All,2014-15,5,9.5,8.7,12.4,66,317,"3,093",> 100%
Region,Region 1,All,2014-15,6,9.6,8.8,12.7,61,315,"2,950",> 100%
Region,Region 1,All,2014-15,7,9.6,8.8,10.1,41,247,"2,843",> 100%
Region,Region 1,All,2014-15,8,9.7,8.8,10.5,38,255,"2,796",> 100%
Region,Region 1,All,2014-15,9,9.7,8.8,11.1,30,272,"2,716",> 100%
Region,Region 1,All,2014-15,10,9.6,8.8,9.4,21,240,"2,780",> 100%
Region,Region 1,All,2014-15,11,9.6,8.8,7.9,15,196,"2,664",> 100%
Region,Region 1,All,2014-15,12,9.6,8.7,8.9,15,230,"2,753",> 100%
Region,Region 1,All,2014-15,13,9.5,8.7,8.9,16,220,"2,649",> 100%
Region,Region 1,All,2014-15,14,9.4,8.6,9.2,12,230,"2,625",> 100%
Region,Region 1,All,2014-15,15,9.3,8.5,9.7,15,242,"2,636",> 100%
Region,Region 1,All,2014-15,16,9.2,8.3,9.9,15,238,"2,548",> 100%
Region,Region 1,All,2014-15,17,9,8.2,8.8,14,209,"2,544",> 100%
Region,Region 1,All,2014-15,18,8.9,8.1,8,4,202,"2,563",> 100%
Region,Region 1,All,2014-15,19,8.8,7.9,7.6,1,186,"2,455",> 100%
Region,Region 1,All,2014-15,20,8.6,7.8,7.3,1,171,"2,353",95.9%
Region,Region 1,All,2014-15,21,8.5,7.6,7.4,1,177,"2,414",98.4%
Region,Region 1,All,2014-15,22,8.3,7.5,6.8,1,155,"2,279",92.9%
Region,Region 1,All,2014-15,23,8.1,7.3,6.1,0,146,"2,375",96.8%
Region,Region 1,All,2014-15,24,8,7.2,7.2,0,165,"2,287",93.2%
Region,Region 1,All,2014-15,25,7.8,7,8.5,0,196,"2,309",94.1%
Region,Region 1,All,2014-15,26,7.7,6.9,7.6,1,179,"2,358",96.1%
Region,Region 1,All,2014-15,27,7.5,6.7,7.1,1,172,"2,437",99.3%
Region,Region 1,All,2014-15,28,7.4,6.6,6.9,0,161,"2,320",94.6%
Region,Region 1,All,2014-15,29,7.3,6.5,7.1,0,163,"2,309",94.1%
Region,Region 1,All,2014-15,30,7.2,6.4,5.8,0,133,"2,293",93.5%
Region,Region 1,All,2014-15,31,7.1,6.3,6.6,0,146,"2,228",90.8%
Region,Region 1,All,2014-15,32,7.1,6.2,6.9,0,153,"2,212",90.2%
Region,Region 1,All,2014-15,33,7,6.2,6.4,1,143,"2,241",91.3%
Region,Region 1,All,2014-15,34,7,6.2,6.8,0,152,"2,250",91.7%
Region,Region 1,All,2014-15,35,7,6.2,6.5,0,145,"2,243",91.4%
Region,Region 1,All,2014-15,36,7,6.2,6.4,0,147,"2,300",93.7%
Region,Region 1,All,2014-15,37,7,6.2,5.9,0,135,"2,293",93.5%
Region,Region 1,All,2014-15,38,7.1,6.2,7.2,0,166,"2,309",94.1%
Region,Region 1,All,2014-15,39,7.1,6.3,6.5,0,153,"2,363",96.3%
Region,Region 2,All,2014-15,40,7,6.4,7.2,0,297,"4,116",95.6%
Region,Region 2,All,2014-15,41,7.1,6.5,6.8,0,286,"4,231",98.2%
Region,Region 2,All,2014-15,42,7.2,6.6,7.1,2,295,"4,187",97.2%
Region,Region 2,All,2014-15,43,7.3,6.7,6.5,0,271,"4,186",97.2%
Region,Region 2,All,2014-15,44,7.4,6.8,7.1,0,293,"4,152",96.4%
Region,Region 2,All,2014-15,45,7.5,6.9,6.5,0,287,"4,432",> 100%
Region,Region 2,All,2014-15,46,7.6,7.1,6.7,1,283,"4,234",98.3%
Region,Region 2,All,2014-15,47,7.7,7.2,6.7,0,294,"4,418",> 100%
Region,Region 2,All,2014-15,48,7.9,7.3,6.5,0,279,"4,279",99.3%
Region,Region 2,All,2014-15,49,8,7.4,7.2,4,319,"4,500",> 100%
Region,Region 2,All,2014-15,50,8.1,7.5,7.2,3,317,"4,416",> 100%
Region,Region 2,All,2014-15,51,8.2,7.7,7.4,9,324,"4,511",> 100%
Region,Region 2,All,2014-15,52,8.3,7.8,8.6,21,367,"4,533",> 100%
Region,Region 2,All,2014-15,53,8.4,7.9,9.3,45,406,"4,833",> 100%
Region,Region 2,All,2014-15,1,8.5,8,10.5,59,482,"5,172",> 100%
Region,Region 2,All,2014-15,2,8.6,8,10.9,69,495,"5,175",> 100%
Region,Region 2,All,2014-15,3,8.7,8.1,10.8,67,484,"5,120",> 100%
Region,Region 2,All,2014-15,4,8.7,8.2,10.1,57,451,"5,039",> 100%
Region,Region 2,All,2014-15,5,8.8,8.2,9.7,48,442,"5,033",> 100%
Region,Region 2,All,2014-15,6,8.8,8.2,9.1,51,403,"4,965",> 100%
Region,Region 2,All,2014-15,7,8.8,8.3,9.4,26,446,"5,006",> 100%
Region,Region 2,All,2014-15,8,8.8,8.3,9.9,23,458,"4,860",> 100%
Region,Region 2,All,2014-15,9,8.8,8.2,8.9,22,412,"4,851",> 100%
Region,Region 2,All,2014-15,10,8.8,8.2,8.6,13,390,"4,710",> 100%
Region,Region 2,All,2014-15,11,8.7,8.2,8.7,12,393,"4,651",> 100%
Region,Region 2,All,2014-15,12,8.7,8.1,7.4,15,318,"4,510",> 100%
Region,Region 2,All,2014-15,13,8.6,8,7.8,10,347,"4,567",> 100%
Region,Region 2,All,2014-15,14,8.5,8,8.1,8,358,"4,530",> 100%
Region,Region 2,All,2014-15,15,8.4,7.9,7.7,8,337,"4,468",> 100%
Region,Region 2,All,2014-15,16,8.3,7.8,8.2,5,343,"4,244",98.5%
Region,Region 2,All,2014-15,17,8.2,7.7,7.3,2,313,"4,321",> 100%
Region,Region 2,All,2014-15,18,8.1,7.6,7.6,4,316,"4,229",98.2%
Region,Region 2,All,2014-15,19,8,7.4,7.6,4,316,"4,227",98.1%
Region,Region 2,All,2014-15,20,7.9,7.3,7.7,3,305,"4,018",93.3%
Region,Region 2,All,2014-15,21,7.7,7.2,7.3,0,305,"4,159",96.6%
Region,Region 2,All,2014-15,22,7.6,7.1,7.6,2,312,"4,127",95.8%
Region,Region 2,All,2014-15,23,7.5,6.9,6.7,3,276,"4,164",96.7%
Region,Region 2,All,2014-15,24,7.4,6.8,7.6,0,298,"3,929",91.2%
Region,Region 2,All,2014-15,25,7.3,6.7,8.1,2,322,"3,994",92.7%
Region,Region 2,All,2014-15,26,7.2,6.6,7,0,282,"4,025",93.4%
Region,Region 2,All,2014-15,27,7.1,6.5,6.8,2,275,"4,044",93.9%
Region,Region 2,All,2014-15,28,7,6.4,6.6,0,266,"4,038",93.7%
Region,Region 2,All,2014-15,29,6.9,6.4,6.7,0,269,"4,020",93.3%
Region,Region 2,All,2014-15,30,6.9,6.3,6.9,0,278,"4,012",93.1%
Region,Region 2,All,2014-15,31,6.8,6.3,6.5,0,260,"3,982",92.4%
Region,Region 2,All,2014-15,32,6.8,6.2,6.7,0,268,"4,018",93.3%
Region,Region 2,All,2014-15,33,6.8,6.2,6.8,0,271,"3,988",92.6%
Region,Region 2,All,2014-15,34,6.8,6.2,6.6,1,258,"3,915",90.9%
Region,Region 2,All,2014-15,35,6.8,6.2,6.6,0,270,"4,076",94.6%
Region,Region 2,All,2014-15,36,6.8,6.2,6.3,0,254,"4,031",93.6%
Region,Region 2,All,2014-15,37,6.8,6.3,5.9,0,233,"3,945",91.6%
Region,Region 2,All,2014-15,38,6.9,6.3,6.8,0,273,"4,003",92.9%
Region,Region 2,All,2014-15,39,7,6.4,7.1,0,278,"3,923",91.1%
Region,Region 3,All,2014-15,40,6.5,5.9,5.7,0,288,"5,017",93.4%
Region,Region 3,All,2014-15,41,6.6,6,5.9,1,308,"5,245",97.7%
Region,Region 3,All,2014-15,42,6.7,6.1,6,0,315,"5,265",98.1%
Region,Region 3,All,2014-15,43,6.8,6.2,6.9,2,353,"5,126",95.5%
Region,Region 3,All,2014-15,44,6.9,6.3,6.4,3,324,"5,108",95.1%
Region,Region 3,All,2014-15,45,7,6.4,5.8,2,307,"5,306",98.8%
Region,Region 3,All,2014-15,46,7.1,6.5,6.3,3,342,"5,439",> 100%
Region,Region 3,All,2014-15,47,7.3,6.6,6.8,4,366,"5,474",> 100%
Region,Region 3,All,2014-15,48,7.4,6.8,6,6,316,"5,390",> 100%
Region,Region 3,All,2014-15,49,7.5,6.9,6.1,6,327,"5,434",> 100%
Region,Region 3,All,2014-15,50,7.6,7,6.8,14,366,"5,623",> 100%
Region,Region 3,All,2014-15,51,7.7,7.1,7.3,16,401,"5,677",> 100%
Region,Region 3,All,2014-15,52,7.8,7.2,9,59,459,"5,775",> 100%
Region,Region 3,All,2014-15,53,7.9,7.3,11.1,142,549,"6,218",> 100%
Region,Region 3,All,2014-15,1,8,7.4,11.6,180,593,"6,675",> 100%
Region,Region 3,All,2014-15,2,8.1,7.5,11.4,153,610,"6,664",> 100%
Region,Region 3,All,2014-15,3,8.2,7.6,10.9,115,581,"6,366",> 100%
Region,Region 3,All,2014-15,4,8.2,7.6,9.8,79,515,"6,049",> 100%
Region,Region 3,All,2014-15,5,8.3,7.6,9,58,483,"6,027",> 100%
Region,Region 3,All,2014-15,6,8.3,7.7,8.7,47,475,"6,011",> 100%
Region,Region 3,All,2014-15,7,8.3,7.7,7.8,31,440,"6,062",> 100%
Region,Region 3,All,2014-15,8,8.3,7.7,8,19,458,"5,949",> 100%
Region,Region 3,All,2014-15,9,8.2,7.6,8.3,11,478,"5,873",> 100%
Region,Region 3,All,2014-15,10,8.2,7.6,7.7,18,427,"5,767",> 100%
Region,Region 3,All,2014-15,11,8.2,7.5,7.1,9,388,"5,592",> 100%
Region,Region 3,All,2014-15,12,8.1,7.5,7.1,11,393,"5,668",> 100%
Region,Region 3,All,2014-15,13,8,7.4,6.8,6,375,"5,585",> 100%
Region,Region 3,All,2014-15,14,7.9,7.3,6.5,12,347,"5,537",> 100%
Region,Region 3,All,2014-15,15,7.8,7.2,7.1,7,383,"5,513",> 100%
Region,Region 3,All,2014-15,16,7.7,7.1,7.1,3,374,"5,282",98.4%
Region,Region 3,All,2014-15,17,7.6,7,6.5,2,347,"5,364",99.9%
Region,Region 3,All,2014-15,18,7.4,6.8,6.7,1,355,"5,332",99.3%
Region,Region 3,All,2014-15,19,7.3,6.7,6.4,3,331,"5,206",97%
Region,Region 3,All,2014-15,20,7.2,6.6,5.9,0,293,"4,995",93%
Region,Region 3,All,2014-15,21,7.1,6.4,7,1,362,"5,194",96.7%
Region,Region 3,All,2014-15,22,6.9,6.3,5.8,0,289,"4,950",92.2%
Region,Region 3,All,2014-15,23,6.8,6.2,6.7,1,341,"5,076",94.5%
Region,Region 3,All,2014-15,24,6.7,6.1,5.5,0,274,"4,981",92.8%
Region,Region 3,All,2014-15,25,6.6,6,5.8,0,293,"5,029",93.7%
Region,Region 3,All,2014-15,26,6.4,5.8,6.2,0,315,"5,105",95.1%
Region,Region 3,All,2014-15,27,6.3,5.7,6.1,0,310,"5,044",93.9%
Region,Region 3,All,2014-15,28,6.3,5.7,6.7,0,327,"4,914",91.5%
Region,Region 3,All,2014-15,29,6.2,5.6,5.9,1,288,"4,935",91.9%
Region,Region 3,All,2014-15,30,6.1,5.5,5.9,0,293,"4,988",92.9%
Region,Region 3,All,2014-15,31,6.1,5.5,5.5,0,271,"4,904",91.3%
Region,Region 3,All,2014-15,32,6,5.4,5.9,0,295,"5,029",93.7%
Region,Region 3,All,2014-15,33,6,5.4,6.1,1,305,"5,038",93.8%
Region,Region 3,All,2014-15,34,6,5.4,5.7,0,280,"4,947",92.1%
Region,Region 3,All,2014-15,35,6,5.4,6.1,0,309,"5,099",95%
Region,Region 3,All,2014-15,36,6,5.4,5.9,1,291,"4,932",91.9%
Region,Region 3,All,2014-15,37,6.1,5.5,5.8,0,286,"4,970",92.6%
Region,Region 3,All,2014-15,38,6.1,5.5,5.9,1,299,"5,063",94.3%
Region,Region 3,All,2014-15,39,6.2,5.6,6,0,307,"5,081",94.6%
Region,Region 4,All,2014-15,40,6.4,6,5.9,4,629,"10,739",93.3%
Region,Region 4,All,2014-15,41,6.5,6.1,6.2,4,677,"11,043",96%
Region,Region 4,All,2014-15,42,6.6,6.2,6.1,6,649,"10,706",93%
Region,Region 4,All,2014-15,43,6.7,6.3,6.2,2,670,"10,879",94.5%
Region,Region 4,All,2014-15,44,6.8,6.4,5.9,8,631,"10,874",94.5%
Region,Region 4,All,2014-15,45,6.9,6.5,6.2,5,697,"11,408",99.1%
Region,Region 4,All,2014-15,46,7,6.6,6.4,7,704,"11,071",96.2%
Region,Region 4,All,2014-15,47,7.1,6.7,6.4,10,722,"11,526",> 100%
Region,Region 4,All,2014-15,48,7.3,6.9,6.4,15,734,"11,644",> 100%
Region,Region 4,All,2014-15,49,7.4,7,7.1,25,815,"11,885",> 100%
Region,Region 4,All,2014-15,50,7.5,7.1,7.2,39,820,"11,937",> 100%
Region,Region 4,All,2014-15,51,7.6,7.2,7.8,64,908,"12,448",> 100%
Region,Region 4,All,2014-15,52,7.7,7.3,8.1,105,933,"12,796",> 100%
Region,Region 4,All,2014-15,53,7.7,7.3,10,226,"1,109","13,377",> 100%
Region,Region 4,All,2014-15,1,7.8,7.4,10.2,189,"1,166","13,335",> 100%
Region,Region 4,All,2014-15,2,7.9,7.5,10,169,"1,158","13,277",> 100%
Region,Region 4,All,2014-15,3,7.9,7.5,8.9,100,"1,018","12,606",> 100%
Region,Region 4,All,2014-15,4,8,7.6,8.6,88,978,"12,387",> 100%
Region,Region 4,All,2014-15,5,8,7.6,8.3,69,983,"12,733",> 100%
Region,Region 4,All,2014-15,6,8,7.6,7.9,59,929,"12,574",> 100%
Region,Region 4,All,2014-15,7,8,7.6,7.8,52,940,"12,767",> 100%
Region,Region 4,All,2014-15,8,8,7.6,8,45,995,"12,949",> 100%
Region,Region 4,All,2014-15,9,7.9,7.5,8,37,983,"12,701",> 100%
Region,Region 4,All,2014-15,10,7.9,7.5,8.3,39,"1,002","12,523",> 100%
Region,Region 4,All,2014-15,11,7.8,7.4,7.7,28,902,"12,022",> 100%
Region,Region 4,All,2014-15,12,7.8,7.4,6.8,21,782,"11,725",> 100%
Region,Region 4,All,2014-15,13,7.7,7.3,7.1,15,824,"11,799",> 100%
Region,Region 4,All,2014-15,14,7.6,7.2,6.6,16,746,"11,598",> 100%
Region,Region 4,All,2014-15,15,7.5,7.1,7,6,783,"11,304",98.2%
Region,Region 4,All,2014-15,16,7.4,7,6.6,5,746,"11,352",98.7%
Region,Region 4,All,2014-15,17,7.3,6.9,7,3,785,"11,215",97.5%
Region,Region 4,All,2014-15,18,7.2,6.8,6.4,1,739,"11,618",> 100%
Region,Region 4,All,2014-15,19,7,6.6,6.3,2,727,"11,485",99.8%
Region,Region 4,All,2014-15,20,6.9,6.5,6,1,665,"11,099",96.5%
Region,Region 4,All,2014-15,21,6.8,6.4,6.2,3,672,"10,862",94.4%
Region,Region 4,All,2014-15,22,6.7,6.3,6.2,1,664,"10,723",93.2%
Region,Region 4,All,2014-15,23,6.6,6.2,6,3,664,"11,126",96.7%
Region,Region 4,All,2014-15,24,6.5,6.1,6,1,666,"11,178",97.1%
Region,Region 4,All,2014-15,25,6.4,6,6,1,665,"11,125",96.7%
Region,Region 4,All,2014-15,26,6.3,5.9,5.8,1,634,"10,928",95%
Region,Region 4,All,2014-15,27,6.2,5.8,6,1,674,"11,248",97.8%
Region,Region 4,All,2014-15,28,6.1,5.7,5.8,2,640,"11,093",96.4%
Region,Region 4,All,2014-15,29,6.1,5.7,6.1,1,658,"10,875",94.5%
Region,Region 4,All,2014-15,30,6,5.6,5.6,2,612,"10,868",94.4%
Region,Region 4,All,2014-15,31,6,5.6,6,2,659,"10,929",95%
Region,Region 4,All,2014-15,32,6,5.6,5.6,0,609,"10,850",94.3%
Region,Region 4,All,2014-15,33,6,5.6,5.8,1,638,"10,940",95.1%
Region,Region 4,All,2014-15,34,6,5.6,5.6,0,609,"10,848",94.3%
Region,Region 4,All,2014-15,35,6,5.6,6.2,2,673,"10,954",95.2%
Region,Region 4,All,2014-15,36,6,5.7,6,1,658,"11,032",95.9%
Region,Region 4,All,2014-15,37,6.1,5.7,5.9,1,649,"11,048",96%
Region,Region 4,All,2014-15,38,6.2,5.8,6,2,661,"11,106",96.5%
